ano,mes,data,regiao,uf,cidade,bairro,tipo_crime,periodo_dia,ocorrencias,vitimas,prisoes,renda_media,indice_violencia,nivel_risco
2022,4,2022-04-01,Sudeste,MG,Uberlândia,Centro,Estelionato,Madrugada,25,5,7,4056.82,46.6,Médio
2022,4,2022-04-01,Sudeste,MG,Juiz de Fora,Centro,Tráfico,Tarde,22,8,4,2220.54,50.75,Alto
2022,4,2022-04-01,Sudeste,ES,Vitória,Zona Norte,Furto,Tarde,35,3,2,2372.94,47.61,Alto
2022,4,2022-04-01,Sudeste,ES,Vila Velha,Centro,Tráfico,Noite,23,6,5,2896.99,27.99,Alto
2022,4,2022-04-01,Sudeste,ES,Serra,Periferia,Furto,Manhã,37,4,3,1892.55,94.81,Médio
2022,4,2022-04-01,Sul,PR,Curitiba,Zona Sul,Violência doméstica,Manhã,27,3,1,3816.76,108.96,Alto
2022,4,2022-04-01,Sul,PR,Londrina,Centro,Homicídio,Madrugada,38,6,3,2357.11,37.83,Alto
2022,4,2022-04-01,Sul,SC,Florianópolis,Zona Norte,Furto,Manhã,34,6,3,2628.65,58.69,Baixo
2022,4,2022-04-01,Sul,SC,Joinville,Centro,Tráfico,Tarde,32,3,2,2615.66,76.83,Crítico
2022,4,2022-04-01,Sul,RS,Porto Alegre,Centro,Furto,Madrugada,23,3,9,3055.97,57.51,Crítico
2022,4,2022-04-01,Sul,RS,Caxias do Sul,Zona Norte,Furto,Madrugada,35,9,2,1975.46,29.05,Médio
2022,5,2022-05-01,Norte,AM,Manaus,Periferia,Homicídio,Noite,32,4,4,2459.64,29.08,Alto
2022,5,2022-05-01,Norte,PA,Belém,Zona Sul,Violência doméstica,Madrugada,41,5,3,3266.18,34.54,Crítico
2022,5,2022-05-01,Norte,PA,Santarém,Zona Norte,Violência doméstica,Noite,29,8,1,1543.82,112.44,Médio
2022,5,2022-05-01,Norte,RO,Porto Velho,Zona Sul,Homicídio,Tarde,36,6,4,2736.21,111.72,Baixo
2022,5,2022-05-01,Norte,TO,Palmas,Zona Norte,Homicídio,Tarde,30,7,6,2989.79,12.99,Alto
2022,5,2022-05-01,Nordeste,BA,Salvador,Zona Sul,Violência doméstica,Tarde,30,2,1,2515.69,37.91,Baixo
2022,5,2022-05-01,Nordeste,BA,Feira de Santana,Periferia,Furto,Tarde,30,6,5,2506.71,59.59,Crítico
2022,5,2022-05-01,Nordeste,PE,Recife,Periferia,Violência doméstica,Noite,25,8,2,2960.46,82.01,Baixo
2022,5,2022-05-01,Nordeste,PE,Jaboatão dos Guararapes,Zona Sul,Roubo,Madrugada,31,6,4,3704.23,76.43,Crítico
2022,5,2022-05-01,Nordeste,CE,Fortaleza,Zona Sul,Roubo,Manhã,28,2,10,3252.76,90.55,Médio
2022,5,2022-05-01,Nordeste,CE,Juazeiro do Norte,Zona Norte,Homicídio,Manhã,26,5,3,3481.72,77.16,Médio
2022,5,2022-05-01,Nordeste,MA,São Luís,Periferia,Tráfico,Manhã,35,8,2,2870.71,102.68,Crítico
2022,5,2022-05-01,Nordeste,PB,João Pessoa,Centro,Roubo,Noite,27,2,6,2520.66,57.89,Crítico
2022,5,2022-05-01,Centro-Oeste,DF,Brasília,Zona Norte,Estelionato,Noite,31,6,5,2743.17,71.69,Alto
2022,5,2022-05-01,Centro-Oeste,GO,Goiânia,Centro,Roubo,Manhã,33,4,1,2543.29,64.58,Médio
2022,5,2022-05-01,Centro-Oeste,GO,Aparecida de Goiânia,Periferia,Furto,Tarde,32,4,3,1418.08,79.76,Médio
2022,5,2022-05-01,Centro-Oeste,MT,Cuiabá,Centro,Furto,Madrugada,23,4,1,3045.46,11.62,Crítico
2022,5,2022-05-01,Centro-Oeste,MS,Campo Grande,Centro,Furto,Noite,32,6,2,3017.38,24.12,Baixo
2022,5,2022-05-01,Sudeste,SP,São Paulo,Centro,Violência doméstica,Madrugada,20,3,2,2545.48,52.21,Crítico
2022,5,2022-05-01,Sudeste,SP,Campinas,Periferia,Homicídio,Madrugada,39,4,4,2497.45,57.46,Baixo
2022,5,2022-05-01,Sudeste,SP,Ribeirão Preto,Centro,Violência doméstica,Manhã,32,6,1,2904.27,60.92,Baixo
2022,5,2022-05-01,Sudeste,RJ,Rio de Janeiro,Zona Norte,Furto,Madrugada,30,6,2,3750.62,60.75,Baixo
2022,5,2022-05-01,Sudeste,RJ,Niterói,Zona Sul,Homicídio,Manhã,34,5,4,3084.81,89.65,Baixo
2022,5,2022-05-01,Sudeste,RJ,Nova Iguaçu,Centro,Tráfico,Tarde,35,7,1,2619.24,56.75,Baixo
2022,5,2022-05-01,Sudeste,RJ,Petrópolis,Zona Norte,Furto,Madrugada,36,4,1,2657.71,35.07,Crítico
2022,5,2022-05-01,Sudeste,MG,Belo Horizonte,Zona Norte,Roubo,Manhã,28,3,2,2350.77,86.2,Médio
2022,5,2022-05-01,Sudeste,MG,Uberlândia,Centro,Homicídio,Tarde,30,6,3,2216.17,108.1,Crítico
2022,5,2022-05-01,Sudeste,MG,Juiz de Fora,Periferia,Furto,Madrugada,30,7,5,2531.31,26.84,Alto
2022,5,2022-05-01,Sudeste,ES,Vitória,Centro,Tráfico,Madrugada,25,5,1,2209.17,11.95,Médio
2022,5,2022-05-01,Sudeste,ES,Vila Velha,Centro,Roubo,Noite,25,6,2,2561.85,70.4,Médio
2022,5,2022-05-01,Sudeste,ES,Serra,Zona Norte,Roubo,Tarde,30,10,1,2956.6,10.77,Médio
2022,5,2022-05-01,Sul,PR,Curitiba,Periferia,Tráfico,Noite,23,8,2,3421.07,14.54,Alto
2022,5,2022-05-01,Sul,PR,Londrina,Periferia,Estelionato,Tarde,29,1,4,3718.36,71.91,Alto
2022,5,2022-05-01,Sul,SC,Florianópolis,Periferia,Roubo,Manhã,34,7,5,4354.76,38.22,Alto
2022,5,2022-05-01,Sul,SC,Joinville,Centro,Tráfico,Tarde,31,7,2,2269.31,36.55,Médio
2022,5,2022-05-01,Sul,RS,Porto Alegre,Periferia,Tráfico,Tarde,27,7,3,1918.47,72.08,Médio
2022,5,2022-05-01,Sul,RS,Caxias do Sul,Periferia,Estelionato,Noite,29,1,3,3130.99,16.52,Alto
2022,6,2022-06-01,Norte,AM,Manaus,Zona Norte,Estelionato,Tarde,24,6,1,2071.84,16.49,Baixo
2022,6,2022-06-01,Norte,PA,Belém,Centro,Roubo,Madrugada,41,6,3,2195.12,90.39,Baixo
2022,6,2022-06-01,Norte,PA,Santarém,Centro,Roubo,Noite,32,4,1,2620.98,73.24,Médio
2022,6,2022-06-01,Norte,RO,Porto Velho,Centro,Homicídio,Tarde,33,4,4,3514.76,46.2,Crítico
2022,6,2022-06-01,Norte,TO,Palmas,Zona Norte,Estelionato,Manhã,24,5,5,3353.62,50.82,Baixo
2022,6,2022-06-01,Nordeste,BA,Salvador,Zona Sul,Estelionato,Manhã,28,5,12,2442.62,78.56,Médio
2022,6,2022-06-01,Nordeste,BA,Feira de Santana,Zona Sul,Roubo,Tarde,28,7,3,2640.98,91.98,Alto
2022,6,2022-06-01,Nordeste,PE,Recife,Centro,Violência doméstica,Tarde,24,6,3,2608.74,87.94,Crítico
2022,6,2022-06-01,Nordeste,PE,Jaboatão dos Guararapes,Periferia,Furto,Madrugada,33,4,3,1803.76,107.22,Crítico
2022,6,2022-06-01,Nordeste,CE,Fortaleza,Periferia,Roubo,Tarde,31,4,1,2473.55,47.99,Médio
2022,6,2022-06-01,Nordeste,CE,Juazeiro do Norte,Zona Sul,Homicídio,Noite,25,5,0,3009.02,103.6,Alto
2022,6,2022-06-01,Nordeste,MA,São Luís,Zona Norte,Furto,Madrugada,30,4,2,3537.25,91.16,Médio
2022,6,2022-06-01,Nordeste,PB,João Pessoa,Centro,Estelionato,Madrugada,36,6,5,3525.93,74.47,Baixo
2022,6,2022-06-01,Centro-Oeste,DF,Brasília,Centro,Roubo,Manhã,34,8,3,2712.66,74.13,Crítico
2022,6,2022-06-01,Centro-Oeste,GO,Goiânia,Zona Sul,Furto,Tarde,25,3,3,2494.85,42.23,Médio
2022,6,2022-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Centro,Roubo,Tarde,39,6,5,3401.49,46.97,Alto
2022,6,2022-06-01,Centro-Oeste,MT,Cuiabá,Zona Sul,Homicídio,Noite,26,4,3,2919.6,36.59,Alto
2022,6,2022-06-01,Centro-Oeste,MS,Campo Grande,Periferia,Homicídio,Tarde,30,3,5,2440.88,74.11,Médio
2022,6,2022-06-01,Sudeste,SP,São Paulo,Zona Sul,Homicídio,Tarde,36,3,1,3324.6,23.69,Crítico
2022,6,2022-06-01,Sudeste,SP,Campinas,Zona Norte,Tráfico,Manhã,21,3,6,3019.07,98.03,Alto
2022,6,2022-06-01,Sudeste,SP,Ribeirão Preto,Zona Norte,Roubo,Manhã,24,3,7,2019.6,43.99,Crítico
2022,6,2022-06-01,Sudeste,RJ,Rio de Janeiro,Centro,Homicídio,Noite,32,4,0,2694.68,41.86,Alto
2022,6,2022-06-01,Sudeste,RJ,Niterói,Zona Sul,Roubo,Noite,32,7,1,3250.44,67.2,Alto
2022,6,2022-06-01,Sudeste,RJ,Nova Iguaçu,Zona Norte,Furto,Tarde,31,7,5,2432.61,70.71,Baixo
2022,6,2022-06-01,Sudeste,RJ,Petrópolis,Periferia,Furto,Madrugada,31,9,0,3584.23,90.87,Crítico
2022,6,2022-06-01,Sudeste,MG,Belo Horizonte,Zona Norte,Violência doméstica,Noite,37,14,3,2772.81,19.3,Crítico
2022,6,2022-06-01,Sudeste,MG,Uberlândia,Zona Sul,Violência doméstica,Noite,37,5,2,3029.76,118.4,Baixo
2022,6,2022-06-01,Sudeste,MG,Juiz de Fora,Centro,Homicídio,Manhã,25,6,2,3266.29,45.38,Médio
2022,6,2022-06-01,Sudeste,ES,Vitória,Zona Norte,Homicídio,Manhã,32,5,4,3340.15,100.64,Médio
2022,6,2022-06-01,Sudeste,ES,Vila Velha,Periferia,Tráfico,Tarde,32,5,2,3706.14,90.67,Baixo
2022,6,2022-06-01,Sudeste,ES,Serra,Zona Sul,Roubo,Noite,31,8,1,1711.89,116.02,Médio
2022,6,2022-06-01,Sul,PR,Curitiba,Centro,Violência doméstica,Manhã,29,5,5,2659.12,56.73,Crítico
2022,6,2022-06-01,Sul,PR,Londrina,Zona Norte,Tráfico,Madrugada,31,6,2,3078.27,112.87,Médio
2022,6,2022-06-01,Sul,SC,Florianópolis,Periferia,Estelionato,Noite,38,4,2,2773.8,12.05,Médio
2022,6,2022-06-01,Sul,SC,Joinville,Zona Norte,Furto,Manhã,43,2,2,2406.76,83.41,Médio
2022,6,2022-06-01,Sul,RS,Porto Alegre,Zona Sul,Estelionato,Madrugada,32,6,2,1979.31,109.09,Alto
2022,6,2022-06-01,Sul,RS,Caxias do Sul,Zona Norte,Furto,Madrugada,33,5,1,2322.46,24.57,Crítico
2022,7,2022-07-01,Norte,AM,Manaus,Periferia,Tráfico,Manhã,30,8,1,3910.95,81.62,Médio
2022,7,2022-07-01,Norte,PA,Belém,Periferia,Homicídio,Noite,33,2,1,2609.44,108.05,Médio
2022,7,2022-07-01,Norte,PA,Santarém,Periferia,Homicídio,Madrugada,30,8,1,2608.06,54.93,Crítico
2022,7,2022-07-01,Norte,RO,Porto Velho,Zona Norte,Furto,Tarde,20,1,2,2195.33,13.85,Baixo
2022,7,2022-07-01,Norte,TO,Palmas,Periferia,Violência doméstica,Noite,24,5,2,2838.78,24.92,Alto
2022,7,2022-07-01,Nordeste,BA,Salvador,Zona Norte,Roubo,Madrugada,31,3,1,3121.85,67.67,Médio
2022,7,2022-07-01,Nordeste,BA,Feira de Santana,Centro,Estelionato,Madrugada,22,7,3,3723.62,25.43,Alto
2022,7,2022-07-01,Nordeste,PE,Recife,Zona Sul,Furto,Tarde,14,3,5,2721.5,96.86,Médio
2022,7,2022-07-01,Nordeste,PE,Jaboatão dos Guararapes,Centro,Tráfico,Tarde,26,5,4,3624.62,36.31,Crítico
2022,7,2022-07-01,Nordeste,CE,Fortaleza,Zona Sul,Violência doméstica,Madrugada,31,4,1,2524.64,57.75,Baixo
2022,7,2022-07-01,Nordeste,CE,Juazeiro do Norte,Periferia,Roubo,Madrugada,34,6,2,3152.17,62.95,Baixo
2022,7,2022-07-01,Nordeste,MA,São Luís,Zona Norte,Roubo,Madrugada,27,5,2,2501.18,80.6,Alto
2022,7,2022-07-01,Nordeste,PB,João Pessoa,Zona Sul,Tráfico,Manhã,22,2,1,2420.37,78.85,Médio
2022,7,2022-07-01,Centro-Oeste,DF,Brasília,Periferia,Homicídio,Madrugada,26,4,0,2928.11,117.56,Crítico
2022,7,2022-07-01,Centro-Oeste,GO,Goiânia,Periferia,Homicídio,Madrugada,24,6,5,3546.09,103.04,Alto
2022,7,2022-07-01,Centro-Oeste,GO,Aparecida de Goiânia,Zona Norte,Roubo,Madrugada,34,4,1,1985.83,93.68,Médio
2022,7,2022-07-01,Centro-Oeste,MT,Cuiabá,Zona Sul,Estelionato,Noite,22,7,4,3200.69,108.05,Baixo
2022,7,2022-07-01,Centro-Oeste,MS,Campo Grande,Zona Sul,Furto,Manhã,20,5,7,2661.86,103.15,Baixo
2022,7,2022-07-01,Sudeste,SP,São Paulo,Zona Sul,Violência doméstica,Noite,20,4,3,2916.51,115.25,Alto
2022,7,2022-07-01,Sudeste,SP,Campinas,Zona Sul,Estelionato,Manhã,34,9,4,1754.12,42.32,Alto
2022,7,2022-07-01,Sudeste,SP,Ribeirão Preto,Zona Sul,Homicídio,Madrugada,24,9,5,1916.54,106.05,Alto
2022,7,2022-07-01,Sudeste,RJ,Rio de Janeiro,Zona Sul,Furto,Manhã,29,3,2,3014.53,26.28,Baixo
2022,7,2022-07-01,Sudeste,RJ,Niterói,Periferia,Estelionato,Madrugada,23,3,1,2673.5,30.18,Crítico
2022,7,2022-07-01,Sudeste,RJ,Nova Iguaçu,Zona Norte,Furto,Manhã,30,1,4,2338.72,103.81,Médio
2022,7,2022-07-01,Sudeste,RJ,Petrópolis,Zona Norte,Estelionato,Noite,39,3,1,2968.26,71.74,Médio
2022,7,2022-07-01,Sudeste,MG,Belo Horizonte,Zona Norte,Homicídio,Noite,29,4,3,1986.43,93.76,Alto
2022,7,2022-07-01,Sudeste,MG,Uberlândia,Periferia,Homicídio,Tarde,30,2,0,2891.63,84.61,Baixo
2022,7,2022-07-01,Sudeste,MG,Juiz de Fora,Zona Sul,Tráfico,Tarde,27,3,1,2243.87,39.88,Alto
2022,7,2022-07-01,Sudeste,ES,Vitória,Zona Sul,Violência doméstica,Noite,27,4,2,1563.54,87.08,Baixo
2022,7,2022-07-01,Sudeste,ES,Vila Velha,Zona Sul,Homicídio,Manhã,28,7,4,3958.47,98.48,Médio
2022,7,2022-07-01,Sudeste,ES,Serra,Zona Norte,Furto,Manhã,28,6,2,2639.43,79.68,Baixo
2022,7,2022-07-01,Sul,PR,Curitiba,Zona Sul,Furto,Manhã,29,6,3,3505.71,62.24,Alto
2022,7,2022-07-01,Sul,PR,Londrina,Zona Norte,Roubo,Tarde,32,3,0,2894.89,18.42,Baixo
2022,7,2022-07-01,Sul,SC,Florianópolis,Zona Sul,Roubo,Manhã,37,3,2,1823.67,46.79,Alto
2022,7,2022-07-01,Sul,SC,Joinville,Zona Sul,Estelionato,Tarde,26,7,3,2927.38,21.2,Crítico
2022,7,2022-07-01,Sul,RS,Porto Alegre,Periferia,Roubo,Tarde,40,8,2,2963.77,96.21,Alto
2022,7,2022-07-01,Sul,RS,Caxias do Sul,Periferia,Roubo,Noite,25,3,4,2372.9,77.85,Alto
2022,8,2022-08-01,Norte,AM,Manaus,Periferia,Roubo,Tarde,21,6,3,3345.77,22.94,Médio
2022,8,2022-08-01,Norte,PA,Belém,Centro,Violência doméstica,Manhã,31,3,3,1851.06,45.62,Baixo
2022,8,2022-08-01,Norte,PA,Santarém,Centro,Furto,Tarde,26,4,2,2380.86,59.96,Médio
2022,8,2022-08-01,Norte,RO,Porto Velho,Zona Norte,Estelionato,Noite,33,5,0,2370.97,59.24,Alto
2022,8,2022-08-01,Norte,TO,Palmas,Centro,Estelionato,Noite,22,2,3,3128.85,63.55,Crítico
2022,8,2022-08-01,Nordeste,BA,Salvador,Zona Sul,Furto,Tarde,32,6,4,2557.96,91.27,Alto
2022,8,2022-08-01,Nordeste,BA,Feira de Santana,Centro,Tráfico,Tarde,27,4,5,3472.08,49.52,Baixo
2022,8,2022-08-01,Nordeste,PE,Recife,Centro,Violência doméstica,Manhã,29,4,4,1511.08,10.06,Crítico
2022,8,2022-08-01,Nordeste,PE,Jaboatão dos Guararapes,Zona Sul,Tráfico,Tarde,23,3,2,2651.72,115.2,Alto
2022,8,2022-08-01,Nordeste,CE,Fortaleza,Zona Norte,Estelionato,Manhã,33,5,2,4399.72,31.05,Baixo
2022,8,2022-08-01,Nordeste,CE,Juazeiro do Norte,Zona Sul,Tráfico,Manhã,23,3,6,3191.62,26.43,Médio
2022,8,2022-08-01,Nordeste,MA,São Luís,Centro,Roubo,Manhã,26,4,5,2824.61,27.33,Médio
2022,8,2022-08-01,Nordeste,PB,João Pessoa,Zona Sul,Violência doméstica,Tarde,38,9,3,2432.33,77.47,Crítico
2022,8,2022-08-01,Centro-Oeste,DF,Brasília,Periferia,Estelionato,Manhã,22,4,3,2901.35,19.29,Baixo
2022,8,2022-08-01,Centro-Oeste,GO,Goiânia,Zona Sul,Furto,Tarde,32,3,1,2301.49,52.68,Alto
2022,8,2022-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Zona Norte,Furto,Tarde,30,4,6,3237.78,26.51,Alto
2022,8,2022-08-01,Centro-Oeste,MT,Cuiabá,Zona Norte,Estelionato,Noite,33,4,5,2375.64,40.94,Alto
2022,8,2022-08-01,Centro-Oeste,MS,Campo Grande,Periferia,Violência doméstica,Madrugada,23,7,2,1912.87,103.56,Crítico
2022,8,2022-08-01,Sudeste,SP,São Paulo,Zona Norte,Estelionato,Manhã,32,5,0,2555.81,48.55,Baixo
2022,8,2022-08-01,Sudeste,SP,Campinas,Zona Sul,Homicídio,Tarde,28,4,4,3353.6,68.75,Médio
2022,8,2022-08-01,Sudeste,SP,Ribeirão Preto,Centro,Estelionato,Madrugada,25,9,1,1771.53,82.01,Crítico
2022,8,2022-08-01,Sudeste,RJ,Rio de Janeiro,Zona Norte,Furto,Tarde,34,8,1,2517.8,30.11,Alto
2022,8,2022-08-01,Sudeste,RJ,Niterói,Periferia,Roubo,Madrugada,32,4,4,2772.14,39.64,Alto
2022,8,2022-08-01,Sudeste,RJ,Nova Iguaçu,Centro,Tráfico,Manhã,30,8,1,2540.44,93.99,Alto
2022,8,2022-08-01,Sudeste,RJ,Petrópolis,Periferia,Homicídio,Manhã,34,2,3,2680.88,72.38,Crítico
2022,8,2022-08-01,Sudeste,MG,Belo Horizonte,Zona Sul,Tráfico,Manhã,38,5,5,1947.86,13.73,Médio
2022,8,2022-08-01,Sudeste,MG,Uberlândia,Centro,Roubo,Madrugada,31,3,2,2494.01,78.46,Médio
2022,8,2022-08-01,Sudeste,MG,Juiz de Fora,Zona Norte,Tráfico,Tarde,31,7,1,4404.93,70.2,Médio
2022,8,2022-08-01,Sudeste,ES,Vitória,Centro,Violência doméstica,Noite,24,4,5,2813.17,83.8,Médio
2022,8,2022-08-01,Sudeste,ES,Vila Velha,Periferia,Estelionato,Tarde,30,5,3,3235.29,61.27,Médio
2022,8,2022-08-01,Sudeste,ES,Serra,Zona Sul,Furto,Tarde,34,2,4,1360.34,90.65,Médio
2022,8,2022-08-01,Sul,PR,Curitiba,Periferia,Violência doméstica,Tarde,25,5,5,2308.87,19.06,Alto
2022,8,2022-08-01,Sul,PR,Londrina,Zona Sul,Tráfico,Tarde,27,6,2,3040.75,93.7,Baixo
2022,8,2022-08-01,Sul,SC,Florianópolis,Zona Norte,Violência doméstica,Madrugada,32,6,2,3360.66,34.76,Alto
2022,8,2022-08-01,Sul,SC,Joinville,Periferia,Homicídio,Noite,25,4,3,2544.67,109.13,Baixo
2022,8,2022-08-01,Sul,RS,Porto Alegre,Periferia,Furto,Manhã,34,1,4,3880.72,61.46,Crítico
2022,8,2022-08-01,Sul,RS,Caxias do Sul,Zona Sul,Homicídio,Madrugada,27,7,4,2202.17,105.66,Crítico
2022,9,2022-09-01,Norte,AM,Manaus,Zona Norte,Violência doméstica,Tarde,23,5,1,2745.45,84.45,Crítico
2022,9,2022-09-01,Norte,PA,Belém,Centro,Furto,Manhã,33,2,4,3092.37,117.22,Alto
2022,9,2022-09-01,Norte,PA,Santarém,Centro,Violência doméstica,Tarde,26,4,3,2720.35,15.86,Baixo
2022,9,2022-09-01,Norte,RO,Porto Velho,Zona Norte,Roubo,Madrugada,21,5,3,1858.26,43.11,Alto
2022,9,2022-09-01,Norte,TO,Palmas,Centro,Homicídio,Manhã,26,1,4,3463.28,15.28,Crítico
2022,9,2022-09-01,Nordeste,BA,Salvador,Zona Sul,Roubo,Tarde,38,4,5,3514.8,42.86,Alto
2022,9,2022-09-01,Nordeste,BA,Feira de Santana,Centro,Tráfico,Manhã,34,8,3,1968.26,54.84,Alto
2022,9,2022-09-01,Nordeste,PE,Recife,Periferia,Furto,Madrugada,32,3,1,3193.36,117.43,Crítico
2022,9,2022-09-01,Nordeste,PE,Jaboatão dos Guararapes,Zona Sul,Estelionato,Manhã,18,5,2,2842.43,83.46,Alto
2022,9,2022-09-01,Nordeste,CE,Fortaleza,Periferia,Tráfico,Noite,34,4,4,2077.78,50.75,Crítico
2022,9,2022-09-01,Nordeste,CE,Juazeiro do Norte,Periferia,Violência doméstica,Tarde,30,4,2,2732.19,25.62,Médio
2022,9,2022-09-01,Nordeste,MA,São Luís,Zona Norte,Roubo,Tarde,33,5,3,2913.58,83.57,Alto
2022,9,2022-09-01,Nordeste,PB,João Pessoa,Zona Sul,Estelionato,Noite,25,6,3,4049.54,56.51,Alto
2022,9,2022-09-01,Centro-Oeste,DF,Brasília,Centro,Furto,Madrugada,30,6,3,3815.26,68.39,Médio
2022,9,2022-09-01,Centro-Oeste,GO,Goiânia,Centro,Estelionato,Manhã,31,3,3,3032.06,48.31,Médio
2022,9,2022-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Zona Sul,Furto,Madrugada,31,5,1,2518.01,28.49,Crítico
2022,9,2022-09-01,Centro-Oeste,MT,Cuiabá,Centro,Estelionato,Manhã,20,6,3,2574.77,104.16,Alto
2022,9,2022-09-01,Centro-Oeste,MS,Campo Grande,Zona Sul,Tráfico,Madrugada,29,1,5,2705.83,41.15,Crítico
2022,9,2022-09-01,Sudeste,SP,São Paulo,Centro,Furto,Noite,30,3,6,3625.41,50.26,Crítico
2022,9,2022-09-01,Sudeste,SP,Campinas,Periferia,Furto,Manhã,27,5,2,3458.97,12.4,Alto
2022,9,2022-09-01,Sudeste,SP,Ribeirão Preto,Periferia,Tráfico,Madrugada,29,3,2,4003.07,30.03,Crítico
2022,9,2022-09-01,Sudeste,RJ,Rio de Janeiro,Zona Norte,Homicídio,Noite,29,9,2,3084.38,87.83,Crítico
2022,9,2022-09-01,Sudeste,RJ,Niterói,Centro,Homicídio,Madrugada,26,4,5,2585.39,55.5,Baixo
2022,9,2022-09-01,Sudeste,RJ,Nova Iguaçu,Centro,Furto,Madrugada,33,4,0,2908.57,43.86,Baixo
2022,9,2022-09-01,Sudeste,RJ,Petrópolis,Zona Norte,Tráfico,Tarde,29,5,3,1445.36,88.74,Baixo
2022,9,2022-09-01,Sudeste,MG,Belo Horizonte,Centro,Homicídio,Noite,21,5,2,3054.47,104.39,Crítico
2022,9,2022-09-01,Sudeste,MG,Uberlândia,Zona Norte,Roubo,Tarde,41,6,3,4040.72,35.37,Baixo
2022,9,2022-09-01,Sudeste,MG,Juiz de Fora,Periferia,Estelionato,Madrugada,31,3,1,1638.25,60.14,Baixo
2022,9,2022-09-01,Sudeste,ES,Vitória,Zona Norte,Violência doméstica,Noite,20,7,5,2676.17,103.63,Alto
2022,9,2022-09-01,Sudeste,ES,Vila Velha,Centro,Tráfico,Madrugada,37,7,3,2486.31,17.16,Médio
2022,9,2022-09-01,Sudeste,ES,Serra,Zona Sul,Furto,Noite,33,5,3,3087.89,87.38,Baixo
2022,9,2022-09-01,Sul,PR,Curitiba,Periferia,Roubo,Manhã,25,4,5,2655.79,119.8,Médio
2022,9,2022-09-01,Sul,PR,Londrina,Centro,Homicídio,Madrugada,19,4,0,3259.93,24.46,Alto
2022,9,2022-09-01,Sul,SC,Florianópolis,Centro,Roubo,Madrugada,21,5,4,2154.19,56.13,Médio
2022,9,2022-09-01,Sul,SC,Joinville,Zona Norte,Tráfico,Tarde,31,6,2,4070.75,11.11,Médio
2022,9,2022-09-01,Sul,RS,Porto Alegre,Zona Sul,Roubo,Madrugada,29,5,3,3497.95,88.22,Baixo
2022,9,2022-09-01,Sul,RS,Caxias do Sul,Zona Sul,Roubo,Noite,26,0,1,3188.56,93.43,Alto
2022,10,2022-10-01,Norte,AM,Manaus,Zona Sul,Homicídio,Manhã,26,7,2,3026.62,56.75,Crítico
2022,10,2022-10-01,Norte,PA,Belém,Zona Norte,Roubo,Tarde,35,0,1,3859.17,47.9,Médio
2022,10,2022-10-01,Norte,PA,Santarém,Centro,Tráfico,Noite,23,5,2,2701.24,56.16,Médio
2022,10,2022-10-01,Norte,RO,Porto Velho,Zona Norte,Homicídio,Madrugada,30,3,1,3537.17,88.36,Baixo
2022,10,2022-10-01,Norte,TO,Palmas,Centro,Violência doméstica,Manhã,24,6,2,3436.52,26.79,Alto
2022,10,2022-10-01,Nordeste,BA,Salvador,Zona Norte,Estelionato,Noite,32,5,3,2686.84,30.11,Médio
2022,10,2022-10-01,Nordeste,BA,Feira de Santana,Zona Norte,Violência doméstica,Noite,39,6,4,3347.63,42.13,Baixo
2022,10,2022-10-01,Nordeste,PE,Recife,Zona Norte,Roubo,Tarde,30,4,0,3736.16,43.41,Baixo
2022,10,2022-10-01,Nordeste,PE,Jaboatão dos Guararapes,Centro,Homicídio,Manhã,26,11,4,3963.47,118.15,Crítico
2022,10,2022-10-01,Nordeste,CE,Fortaleza,Periferia,Furto,Manhã,31,4,1,2141.45,111.48,Crítico
2022,10,2022-10-01,Nordeste,CE,Juazeiro do Norte,Periferia,Tráfico,Noite,27,3,0,3405.23,61.12,Médio
2022,10,2022-10-01,Nordeste,MA,São Luís,Centro,Furto,Noite,36,8,2,2898.91,74.58,Baixo
2022,10,2022-10-01,Nordeste,PB,João Pessoa,Zona Norte,Violência doméstica,Noite,36,2,1,2722.16,12.47,Crítico
2022,10,2022-10-01,Centro-Oeste,DF,Brasília,Centro,Roubo,Madrugada,41,3,6,1992.22,39.32,Crítico
2022,10,2022-10-01,Centro-Oeste,GO,Goiânia,Zona Norte,Homicídio,Noite,22,7,7,1861.97,10.14,Crítico
2022,10,2022-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Periferia,Homicídio,Manhã,31,11,2,2649.12,66.76,Baixo
2022,10,2022-10-01,Centro-Oeste,MT,Cuiabá,Zona Norte,Roubo,Manhã,28,5,2,3303.53,33.17,Crítico
2022,10,2022-10-01,Centro-Oeste,MS,Campo Grande,Centro,Roubo,Tarde,35,6,0,3172.2,16.1,Alto
2022,10,2022-10-01,Sudeste,SP,São Paulo,Periferia,Violência doméstica,Madrugada,19,6,1,2650.56,66.3,Baixo
2022,10,2022-10-01,Sudeste,SP,Campinas,Periferia,Homicídio,Noite,31,5,1,2841.51,29.03,Crítico
2022,10,2022-10-01,Sudeste,SP,Ribeirão Preto,Zona Sul,Homicídio,Madrugada,31,3,1,2101.8,76.98,Médio
2022,10,2022-10-01,Sudeste,RJ,Rio de Janeiro,Periferia,Violência doméstica,Manhã,27,5,5,3799.27,33.93,Crítico
